codigo_capa,codigo_municipio,RID
135,93,6129
147,93,6130
1,94,6131
2,94,6132
3,94,6133
4,94,6134
5,94,6135
6,94,6136
7,94,6137
8,94,6138
9,94,6139
15,94,6140
16,94,6141
17,94,6142
18,94,6143
19,94,6144
20,94,6145
21,94,6146
22,94,6147
25,94,6148
27,94,6149
35,94,6150
36,94,6151
38,94,6152
39,94,6153
40,94,6154
41,94,6155
42,94,6156
45,94,6157
46,94,6158
47,94,6159
48,94,6160
49,94,6161
50,94,6162
51,94,6163
52,94,6164
53,94,6165
54,94,6166
55,94,6167
56,94,6168
57,94,6169
58,94,6170
59,94,6171
60,94,6172
61,94,6173
62,94,6174
63,94,6175
64,94,6176
65,94,6177
66,94,6178
67,94,6179
68,94,6180
69,94,6181
70,94,6182
71,94,6183
73,94,6184
76,94,6185
77,94,6186
78,94,6187
79,94,6188
81,94,6189
83,94,6190
84,94,6191
91,94,6192
103,94,6193
105,94,6194
107,94,6195
108,94,6196
109,94,6197
110,94,6198
111,94,6199
112,94,6200
113,94,6201
114,94,6202
115,94,6203
116,94,6204
117,94,6205
118,94,6206
120,94,6207
121,94,6208
122,94,6209
123,94,6210
124,94,6211
126,94,6212
128,94,6213
131,94,6214
134,94,6215
135,94,6216
138,94,6217
143,94,6218
147,94,6219
156,94,6220
157,94,6221
159,94,6222
1,95,6223
3,95,6224
5,95,6225
7,95,6226
8,95,6227
9,95,6228
16,95,6229
18,95,6230
20,95,6231
22,95,6232
25,95,6233
35,95,6234
38,95,6235
39,95,6236
40,95,6237
41,95,6238
42,95,6239
45,95,6240
46,95,6241
47,95,6242
48,95,6243
49,95,6244
50,95,6245
51,95,6246
52,95,6247
53,95,6248
54,95,6249
55,95,6250
56,95,6251
57,95,6252
58,95,6253
59,95,6254
60,95,6255
61,95,6256
62,95,6257
63,95,6258
64,95,6259
65,95,6260
66,95,6261
67,95,6262
68,95,6263
69,95,6264
70,95,6265
71,95,6266
73,95,6267
76,95,6268
77,95,6269
78,95,6270
79,95,6271
80,95,6272
81,95,6273
83,95,6274
84,95,6275
85,95,6276
88,95,6277
92,95,6278
93,95,6279
107,95,6280
108,95,6281
109,95,6282
110,95,6283
111,95,6284
112,95,6285
113,95,6286
114,95,6287
115,95,6288
116,95,6289
117,95,6290
121,95,6291
122,95,6292
123,95,6293
125,95,6294
126,95,6295
128,95,6296
129,95,6297
131,95,6298
132,95,6299
134,95,6300
135,95,6301
147,95,6302
157,95,6303
1,97,6304
2,97,6305
3,97,6306
4,97,6307
5,97,6308
6,97,6309
7,97,6310
8,97,6311
9,97,6312
10,97,6313
11,97,6314
12,97,6315
13,97,6316
14,97,6317
15,97,6318
16,97,6319
17,97,6320
18,97,6321
19,97,6322
20,97,6323
21,97,6324
25,97,6325
38,97,6326
39,97,6327
40,97,6328
41,97,6329
42,97,6330
45,97,6331
46,97,6332
47,97,6333
48,97,6334
49,97,6335
50,97,6336
51,97,6337
52,97,6338
53,97,6339
54,97,6340
55,97,6341
56,97,6342
57,97,6343
58,97,6344
59,97,6345
60,97,6346
61,97,6347
62,97,6348
63,97,6349
64,97,6350
65,97,6351
66,97,6352
67,97,6353
68,97,6354
69,97,6355
70,97,6356
71,97,6357
73,97,6358
77,97,6359
78,97,6360
79,97,6361
80,97,6362
81,97,6363
82,97,6364
83,97,6365
85,97,6366
88,97,6367
92,97,6368
107,97,6369
108,97,6370
109,97,6371
110,97,6372
111,97,6373
112,97,6374
113,97,6375
114,97,6376
115,97,6377
116,97,6378
117,97,6379
121,97,6380
122,97,6381
123,97,6382
126,97,6383
128,97,6384
129,97,6385
131,97,6386
132,97,6387
134,97,6388
135,97,6389
147,97,6390
1,98,6391
2,98,6392
3,98,6393
4,98,6394
5,98,6395
6,98,6396
7,98,6397
8,98,6398
9,98,6399
10,98,6400
12,98,6401
15,98,6402
16,98,6403
17,98,6404
18,98,6405
19,98,6406
20,98,6407
21,98,6408
25,98,6409
38,98,6410
39,98,6411
40,98,6412
41,98,6413
45,98,6414
46,98,6415
47,98,6416
48,98,6417
49,98,6418
50,98,6419
51,98,6420
52,98,6421
53,98,6422
54,98,6423
55,98,6424
56,98,6425
57,98,6426
58,98,6427
59,98,6428
60,98,6429
61,98,6430
62,98,6431
63,98,6432
64,98,6433
65,98,6434
66,98,6435
67,98,6436
68,98,6437
69,98,6438
70,98,6439
71,98,6440
75,98,6441
76,98,6442
77,98,6443
79,98,6444
81,98,6445
83,98,6446
84,98,6447
88,98,6448
92,98,6449
93,98,6450
94,98,6451
99,98,6452
104,98,6453
106,98,6454
107,98,6455
108,98,6456
109,98,6457
110,98,6458
111,98,6459
112,98,6460
113,98,6461
114,98,6462
115,98,6463
116,98,6464
117,98,6465
119,98,6466
120,98,6467
121,98,6468
122,98,6469
123,98,6470
126,98,6471
128,98,6472
129,98,6473
131,98,6474
132,98,6475
134,98,6476
135,98,6477
147,98,6478
156,98,6479
157,98,6480
1,99,6481
2,99,6482
3,99,6483
4,99,6484
5,99,6485
6,99,6486
7,99,6487
8,99,6488
9,99,6489
14,99,6490
15,99,6491
16,99,6492
17,99,6493
18,99,6494
19,99,6495
20,99,6496
21,99,6497
22,99,6498
25,99,6499
36,99,6500
38,99,6501
39,99,6502
40,99,6503
41,99,6504
42,99,6505
45,99,6506
46,99,6507
47,99,6508
48,99,6509
49,99,6510
50,99,6511
51,99,6512
52,99,6513
53,99,6514
54,99,6515
55,99,6516
56,99,6517
57,99,6518
58,99,6519
59,99,6520
60,99,6521
61,99,6522
62,99,6523
63,99,6524
64,99,6525
65,99,6526
66,99,6527
67,99,6528
68,99,6529
69,99,6530
70,99,6531
71,99,6532
77,99,6533
78,99,6534
79,99,6535
80,99,6536
81,99,6537
82,99,6538
83,99,6539
85,99,6540
88,99,6541
90,99,6542
92,99,6543
107,99,6544
108,99,6545
109,99,6546
110,99,6547
111,99,6548
112,99,6549
113,99,6550
114,99,6551
115,99,6552
116,99,6553
117,99,6554
121,99,6555
122,99,6556
123,99,6557
126,99,6558
128,99,6559
129,99,6560
131,99,6561
132,99,6562
134,99,6563
135,99,6564
147,99,6565
157,99,6566
1,101,6567
2,101,6568
3,101,6569
4,101,6570
5,101,6571
6,101,6572
7,101,6573
8,101,6574
9,101,6575
10,101,6576
12,101,6577
15,101,6578
16,101,6579
17,101,6580
18,101,6581
19,101,6582
20,101,6583
21,101,6584
22,101,6585
25,101,6586
27,101,6587
31,101,6588
32,101,6589
35,101,6590
38,101,6591
39,101,6592
40,101,6593
41,101,6594
45,101,6595
46,101,6596
47,101,6597
48,101,6598
49,101,6599
50,101,6600
51,101,6601
52,101,6602
53,101,6603
54,101,6604
55,101,6605
56,101,6606
57,101,6607
58,101,6608
59,101,6609
60,101,6610
61,101,6611
62,101,6612
63,101,6613
64,101,6614
65,101,6615
66,101,6616
67,101,6617
68,101,6618
69,101,6619
70,101,6620
71,101,6621
73,101,6622
76,101,6623
77,101,6624
78,101,6625
79,101,6626
81,101,6627
83,101,6628
84,101,6629
85,101,6630
88,101,6631
92,101,6632
93,101,6633
107,101,6634
108,101,6635
109,101,6636
110,101,6637
111,101,6638
112,101,6639
113,101,6640
114,101,6641
115,101,6642
116,101,6643
117,101,6644
120,101,6645
121,101,6646
122,101,6647
123,101,6648
125,101,6649
126,101,6650
128,101,6651
129,101,6652
131,101,6653
132,101,6654
134,101,6655
135,101,6656
143,101,6657
147,101,6658
156,101,6659
157,101,6660
1,102,6661
3,102,6662
5,102,6663
7,102,6664
8,102,6665
9,102,6666
16,102,6667
18,102,6668
20,102,6669
22,102,6670
25,102,6671
27,102,6672
30,102,6673
38,102,6674
39,102,6675
40,102,6676
41,102,6677
42,102,6678
45,102,6679
46,102,6680
47,102,6681
48,102,6682
49,102,6683
50,102,6684
51,102,6685
52,102,6686
53,102,6687
54,102,6688
55,102,6689
56,102,6690
57,102,6691
58,102,6692
59,102,6693
60,102,6694
61,102,6695
62,102,6696
63,102,6697
64,102,6698
65,102,6699
66,102,6700
67,102,6701
68,102,6702
69,102,6703
70,102,6704
71,102,6705
72,102,6706
73,102,6707
74,102,6708
76,102,6709
77,102,6710
78,102,6711
79,102,6712
80,102,6713
81,102,6714
82,102,6715
84,102,6716
89,102,6717
107,102,6718
108,102,6719
109,102,6720
110,102,6721
111,102,6722
112,102,6723
113,102,6724
114,102,6725
115,102,6726
116,102,6727
117,102,6728
120,102,6729
121,102,6730
122,102,6731
123,102,6732
125,102,6733
126,102,6734
127,102,6735
128,102,6736
130,102,6737
131,102,6738
134,102,6739
135,102,6740
143,102,6741
147,102,6742
149,102,6743
150,102,6744
157,102,6745
1,103,6746
2,103,6747
3,103,6748
4,103,6749
5,103,6750
6,103,6751
7,103,6752
8,103,6753
9,103,6754
10,103,6755
11,103,6756
12,103,6757
13,103,6758
14,103,6759
15,103,6760
16,103,6761
17,103,6762
18,103,6763
19,103,6764
20,103,6765
21,103,6766
22,103,6767
25,103,6768
26,103,6769
27,103,6770
31,103,6771
35,103,6772
36,103,6773
38,103,6774
39,103,6775
40,103,6776
41,103,6777
42,103,6778
45,103,6779
46,103,6780
47,103,6781
48,103,6782
49,103,6783
50,103,6784
51,103,6785
52,103,6786
53,103,6787
54,103,6788
55,103,6789
56,103,6790
57,103,6791
58,103,6792
59,103,6793
60,103,6794
61,103,6795
62,103,6796
63,103,6797
64,103,6798
65,103,6799
66,103,6800
67,103,6801
68,103,6802
69,103,6803
70,103,6804
71,103,6805
72,103,6806
74,103,6807
75,103,6808
76,103,6809
77,103,6810
78,103,6811
79,103,6812
80,103,6813
81,103,6814
82,103,6815
83,103,6816
84,103,6817
85,103,6818
88,103,6819
90,103,6820
92,103,6821
107,103,6822
108,103,6823
109,103,6824
110,103,6825
111,103,6826
112,103,6827
113,103,6828
114,103,6829
115,103,6830
116,103,6831
117,103,6832
121,103,6833
122,103,6834
123,103,6835
125,103,6836
126,103,6837
128,103,6838
129,103,6839
131,103,6840
132,103,6841
134,103,6842
135,103,6843
140,103,6844
143,103,6845
147,103,6846
1,104,6847
3,104,6848
5,104,6849
7,104,6850
8,104,6851
9,104,6852
16,104,6853
20,104,6854
25,104,6855
27,104,6856
38,104,6857
39,104,6858
40,104,6859
41,104,6860
42,104,6861
45,104,6862
46,104,6863
47,104,6864
48,104,6865
49,104,6866
50,104,6867
51,104,6868
52,104,6869
53,104,6870
54,104,6871
55,104,6872
56,104,6873
57,104,6874
58,104,6875
59,104,6876
60,104,6877
61,104,6878
62,104,6879
63,104,6880
64,104,6881
65,104,6882
66,104,6883
67,104,6884
68,104,6885
69,104,6886
70,104,6887
71,104,6888
77,104,6889
79,104,6890
81,104,6891
84,104,6892
89,104,6893
107,104,6894
108,104,6895
109,104,6896
110,104,6897
111,104,6898
112,104,6899
113,104,6900
114,104,6901
115,104,6902
116,104,6903
117,104,6904
120,104,6905
121,104,6906
122,104,6907
123,104,6908
126,104,6909
128,104,6910
131,104,6911
134,104,6912
135,104,6913
143,104,6914
147,104,6915
149,104,6916
150,104,6917
151,104,6918
157,104,6919
1,105,6920
2,105,6921
3,105,6922
4,105,6923
5,105,6924
6,105,6925
7,105,6926
8,105,6927
9,105,6928
10,105,6929
11,105,6930
12,105,6931
13,105,6932
14,105,6933
15,105,6934
16,105,6935
17,105,6936
18,105,6937
19,105,6938
20,105,6939
21,105,6940
22,105,6941
25,105,6942
27,105,6943
35,105,6944
36,105,6945
38,105,6946
39,105,6947
40,105,6948
41,105,6949
42,105,6950
45,105,6951
46,105,6952
47,105,6953
48,105,6954
49,105,6955
50,105,6956
51,105,6957
52,105,6958
53,105,6959
54,105,6960
55,105,6961
56,105,6962
57,105,6963
58,105,6964
59,105,6965
60,105,6966
61,105,6967
62,105,6968
63,105,6969
64,105,6970
65,105,6971
66,105,6972
67,105,6973
68,105,6974
69,105,6975
70,105,6976
71,105,6977
73,105,6978
77,105,6979
78,105,6980
79,105,6981
80,105,6982
81,105,6983
82,105,6984
83,105,6985
84,105,6986
88,105,6987
89,105,6988
92,105,6989
107,105,6990
108,105,6991
109,105,6992
110,105,6993
111,105,6994
112,105,6995
113,105,6996
114,105,6997
115,105,6998
116,105,6999
117,105,7000
120,105,7001
121,105,7002
122,105,7003
123,105,7004
124,105,7005
125,105,7006
126,105,7007
128,105,7008
129,105,7009
131,105,7010
132,105,7011
134,105,7012
135,105,7013
143,105,7014
147,105,7015
149,105,7016
150,105,7017
156,105,7018
157,105,7019
159,105,7020
3,64,7021
5,64,7022
7,64,7023
8,64,7024
9,64,7025
16,64,7026
18,64,7027
20,64,7028
22,64,7029
24,64,7030
25,64,7031
27,64,7032
36,64,7033
38,64,7034
39,64,7035
40,64,7036
41,64,7037
42,64,7038
45,64,7039
46,64,7040
47,64,7041
48,64,7042
49,64,7043
50,64,7044
51,64,7045
52,64,7046
53,64,7047
54,64,7048
55,64,7049
56,64,7050
57,64,7051
58,64,7052
59,64,7053
60,64,7054
61,64,7055
62,64,7056
63,64,7057
64,64,7058
65,64,7059
66,64,7060
67,64,7061
68,64,7062
69,64,7063
70,64,7064
71,64,7065
73,64,7066
75,64,7067
77,64,7068
78,64,7069
79,64,7070
80,64,7071
81,64,7072
84,64,7073
91,64,7074
98,64,7075
103,64,7076
105,64,7077
107,64,7078
108,64,7079
109,64,7080
110,64,7081
111,64,7082
112,64,7083
113,64,7084
114,64,7085
115,64,7086
116,64,7087
117,64,7088
118,64,7089
120,64,7090
121,64,7091
122,64,7092
123,64,7093
124,64,7094
126,64,7095
128,64,7096
131,64,7097
134,64,7098
135,64,7099
138,64,7100
143,64,7101
147,64,7102
148,64,7103
157,64,7104
159,64,7105
3,33,7106
5,33,7107
7,33,7108
8,33,7109
9,33,7110
16,33,7111
18,33,7112
20,33,7113
22,33,7114
25,33,7115
30,33,7116
31,33,7117
33,33,7118
35,33,7119
36,33,7120
38,33,7121
39,33,7122
40,33,7123
41,33,7124
42,33,7125
45,33,7126
46,33,7127
47,33,7128
48,33,7129
49,33,7130
50,33,7131
51,33,7132
52,33,7133
53,33,7134
54,33,7135
55,33,7136
56,33,7137
57,33,7138
58,33,7139
59,33,7140
60,33,7141
61,33,7142
62,33,7143
63,33,7144
64,33,7145
65,33,7146
66,33,7147
67,33,7148
68,33,7149
69,33,7150
70,33,7151
71,33,7152
73,33,7153
74,33,7154
77,33,7155
79,33,7156
80,33,7157
81,33,7158
82,33,7159
84,33,7160
89,33,7161
94,33,7162
99,33,7163
104,33,7164
106,33,7165
107,33,7166
108,33,7167
109,33,7168
110,33,7169
111,33,7170
112,33,7171
113,33,7172
114,33,7173
115,33,7174
116,33,7175
117,33,7176
119,33,7177
120,33,7178
121,33,7179
122,33,7180
123,33,7181
125,33,7182
126,33,7183
128,33,7184
131,33,7185
134,33,7186
135,33,7187
147,33,7188
156,33,7189
157,33,7190
7,28,7191
8,28,7192
9,28,7193
16,28,7194
18,28,7195
22,28,7196
25,28,7197
27,28,7198
35,28,7199
38,28,7200
39,28,7201
40,28,7202
41,28,7203
42,28,7204
45,28,7205
46,28,7206
47,28,7207
48,28,7208
49,28,7209
50,28,7210
51,28,7211
52,28,7212
53,28,7213
54,28,7214
55,28,7215
56,28,7216
57,28,7217
58,28,7218
59,28,7219
60,28,7220
61,28,7221
62,28,7222
63,28,7223
64,28,7224
65,28,7225
66,28,7226
67,28,7227
68,28,7228
69,28,7229
70,28,7230
71,28,7231
77,28,7232
78,28,7233
79,28,7234
81,28,7235
84,28,7236
88,28,7237
89,28,7238
92,28,7239
107,28,7240
108,28,7241
109,28,7242
110,28,7243
111,28,7244
112,28,7245
113,28,7246
114,28,7247
115,28,7248
116,28,7249
117,28,7250
120,28,7251
121,28,7252
122,28,7253
123,28,7254
126,28,7255
128,28,7256
129,28,7257
131,28,7258
132,28,7259
134,28,7260
135,28,7261
143,28,7262
147,28,7263
149,28,7264
150,28,7265
151,28,7266
154,28,7267
156,28,7268
157,28,7269
158,28,7270
7,5,7271
8,5,7272
9,5,7273
16,5,7274
22,5,7275
25,5,7276
30,5,7277
31,5,7278
38,5,7279
39,5,7280
40,5,7281
41,5,7282
45,5,7283
46,5,7284
47,5,7285
48,5,7286
49,5,7287
50,5,7288
51,5,7289
52,5,7290
53,5,7291
54,5,7292
55,5,7293
56,5,7294
57,5,7295
58,5,7296
59,5,7297
60,5,7298
61,5,7299
62,5,7300
63,5,7301
64,5,7302
65,5,7303
66,5,7304
67,5,7305
68,5,7306
69,5,7307
70,5,7308
71,5,7309
72,5,7310
73,5,7311
74,5,7312
75,5,7313
76,5,7314
78,5,7315
79,5,7316
80,5,7317
81,5,7318
82,5,7319
84,5,7320
89,5,7321
94,5,7322
99,5,7323
104,5,7324
106,5,7325
107,5,7326
108,5,7327
109,5,7328
110,5,7329
111,5,7330
112,5,7331
113,5,7332
114,5,7333
115,5,7334
116,5,7335
117,5,7336
119,5,7337
120,5,7338
121,5,7339
122,5,7340
123,5,7341
125,5,7342
126,5,7343
128,5,7344
131,5,7345
134,5,7346
135,5,7347
147,5,7348
149,5,7349
150,5,7350
157,5,7351
7,100,7352
22,100,7353
24,100,7354
25,100,7355
27,100,7356
31,100,7357
35,100,7358
38,100,7359
39,100,7360
40,100,7361
41,100,7362
42,100,7363
45,100,7364
46,100,7365
47,100,7366
48,100,7367
49,100,7368
50,100,7369
51,100,7370
52,100,7371
53,100,7372
54,100,7373
55,100,7374
56,100,7375
57,100,7376
58,100,7377
59,100,7378
60,100,7379
61,100,7380
62,100,7381
63,100,7382
64,100,7383
65,100,7384
66,100,7385
67,100,7386
68,100,7387
69,100,7388
70,100,7389
71,100,7390
73,100,7391
74,100,7392
75,100,7393
77,100,7394
78,100,7395
79,100,7396
80,100,7397
81,100,7398
84,100,7399
86,100,7400
87,100,7401
89,100,7402
91,100,7403
97,100,7404
101,100,7405
102,100,7406
103,100,7407
105,100,7408
107,100,7409
108,100,7410
109,100,7411
110,100,7412
111,100,7413
112,100,7414
113,100,7415
114,100,7416
115,100,7417
116,100,7418
117,100,7419
118,100,7420
120,100,7421
121,100,7422
122,100,7423
123,100,7424
126,100,7425
128,100,7426
131,100,7427
134,100,7428
135,100,7429
143,100,7430
147,100,7431
149,100,7432
150,100,7433
157,100,7434
159,100,7435
8,53,7436
9,53,7437
16,53,7438
22,53,7439
25,53,7440
27,53,7441
29,53,7442
30,53,7443
31,53,7444
35,53,7445
36,53,7446
38,53,7447
39,53,7448
40,53,7449
41,53,7450
42,53,7451
45,53,7452
46,53,7453
47,53,7454
48,53,7455
49,53,7456
50,53,7457
51,53,7458
52,53,7459
53,53,7460
54,53,7461
55,53,7462
56,53,7463
57,53,7464
58,53,7465
59,53,7466
60,53,7467
61,53,7468
62,53,7469
63,53,7470
64,53,7471
65,53,7472
66,53,7473
67,53,7474
68,53,7475
69,53,7476
70,53,7477
71,53,7478
72,53,7479
73,53,7480
77,53,7481
79,53,7482
80,53,7483
81,53,7484
82,53,7485
84,53,7486
89,53,7487
107,53,7488
108,53,7489
109,53,7490
110,53,7491
111,53,7492
112,53,7493
113,53,7494
114,53,7495
115,53,7496
116,53,7497
117,53,7498
120,53,7499
121,53,7500
122,53,7501
123,53,7502
125,53,7503
126,53,7504
127,53,7505
128,53,7506
130,53,7507
131,53,7508
134,53,7509
135,53,7510
143,53,7511
147,53,7512
149,53,7513
150,53,7514
157,53,7515
22,11,7516
25,11,7517
27,11,7518
31,11,7519
38,11,7520
39,11,7521
40,11,7522
41,11,7523
42,11,7524
45,11,7525
46,11,7526
47,11,7527
48,11,7528
49,11,7529
50,11,7530
51,11,7531
52,11,7532
53,11,7533
54,11,7534
55,11,7535
56,11,7536
57,11,7537
58,11,7538
59,11,7539
60,11,7540
61,11,7541
62,11,7542
63,11,7543
64,11,7544
65,11,7545
66,11,7546
67,11,7547
68,11,7548
69,11,7549
70,11,7550
71,11,7551
74,11,7552
77,11,7553
79,11,7554
81,11,7555
83,11,7556
90,11,7557
91,11,7558
103,11,7559
105,11,7560
107,11,7561
108,11,7562
109,11,7563
110,11,7564
111,11,7565
112,11,7566
113,11,7567
114,11,7568
115,11,7569
116,11,7570
117,11,7571
118,11,7572
121,11,7573
122,11,7574
123,11,7575
126,11,7576
128,11,7577
131,11,7578
134,11,7579
135,11,7580
143,11,7581
147,11,7582
157,11,7583
159,11,7584
22,20,7585
25,20,7586
27,20,7587
33,20,7588
35,20,7589
38,20,7590
39,20,7591
40,20,7592
41,20,7593
42,20,7594
45,20,7595
46,20,7596
47,20,7597
48,20,7598
49,20,7599
50,20,7600
51,20,7601
52,20,7602
53,20,7603
54,20,7604
55,20,7605
56,20,7606
57,20,7607
58,20,7608
59,20,7609
60,20,7610
61,20,7611
62,20,7612
63,20,7613
64,20,7614
65,20,7615
66,20,7616
67,20,7617
68,20,7618
69,20,7619
70,20,7620
71,20,7621
72,20,7622
73,20,7623
77,20,7624
78,20,7625
79,20,7626
83,20,7627
85,20,7628
90,20,7629
91,20,7630
98,20,7631
103,20,7632
105,20,7633
107,20,7634
108,20,7635
109,20,7636
110,20,7637
111,20,7638
112,20,7639
113,20,7640
114,20,7641
115,20,7642
116,20,7643
117,20,7644
118,20,7645
120,20,7646
121,20,7647
122,20,7648
123,20,7649
124,20,7650
125,20,7651
126,20,7652
128,20,7653
131,20,7654
134,20,7655
135,20,7656
143,20,7657
144,20,7658
147,20,7659
156,20,7660
157,20,7661
159,20,7662
22,66,7663
25,66,7664
27,66,7665
35,66,7666
38,66,7667
39,66,7668
40,66,7669
41,66,7670
42,66,7671
45,66,7672
46,66,7673
47,66,7674
48,66,7675
49,66,7676
50,66,7677
51,66,7678
52,66,7679
53,66,7680
54,66,7681
55,66,7682
56,66,7683
57,66,7684
58,66,7685
59,66,7686
60,66,7687
61,66,7688
62,66,7689
63,66,7690
64,66,7691
65,66,7692
66,66,7693
67,66,7694
68,66,7695
69,66,7696
70,66,7697
71,66,7698
72,66,7699
73,66,7700
75,66,7701
77,66,7702
78,66,7703
79,66,7704
83,66,7705
90,66,7706
91,66,7707
98,66,7708
103,66,7709
105,66,7710
107,66,7711
108,66,7712
109,66,7713
110,66,7714
111,66,7715
112,66,7716
113,66,7717
114,66,7718
115,66,7719
116,66,7720
117,66,7721
118,66,7722
120,66,7723
121,66,7724
122,66,7725
123,66,7726
124,66,7727
125,66,7728
126,66,7729
128,66,7730
131,66,7731
135,66,7732
143,66,7733
144,66,7734
147,66,7735
157,66,7736
159,66,7737
22,72,7738
25,72,7739
27,72,7740
33,72,7741
36,72,7742
38,72,7743
39,72,7744
40,72,7745
41,72,7746
42,72,7747
45,72,7748
46,72,7749
47,72,7750
48,72,7751
49,72,7752
50,72,7753
51,72,7754
52,72,7755
53,72,7756
54,72,7757
55,72,7758
56,72,7759
57,72,7760
58,72,7761
59,72,7762
60,72,7763
61,72,7764
62,72,7765
63,72,7766
64,72,7767
65,72,7768
66,72,7769
67,72,7770
68,72,7771
69,72,7772
70,72,7773
71,72,7774
78,72,7775
79,72,7776
91,72,7777
98,72,7778
103,72,7779
105,72,7780
107,72,7781
108,72,7782
109,72,7783
110,72,7784
111,72,7785
112,72,7786
113,72,7787
114,72,7788
115,72,7789
116,72,7790
117,72,7791
118,72,7792
120,72,7793
121,72,7794
122,72,7795
123,72,7796
124,72,7797
125,72,7798
126,72,7799
128,72,7800
131,72,7801
134,72,7802
135,72,7803
138,72,7804
143,72,7805
147,72,7806
157,72,7807
22,1,7808
25,1,7809
27,1,7810
30,1,7811
31,1,7812
38,1,7813
39,1,7814
40,1,7815
41,1,7816
42,1,7817
45,1,7818
46,1,7819
47,1,7820
48,1,7821
49,1,7822
50,1,7823
51,1,7824
52,1,7825
53,1,7826
54,1,7827
55,1,7828
56,1,7829
57,1,7830
58,1,7831
59,1,7832
60,1,7833
61,1,7834
62,1,7835
63,1,7836
64,1,7837
65,1,7838
66,1,7839
67,1,7840
68,1,7841
69,1,7842
70,1,7843
71,1,7844
72,1,7845
73,1,7846
74,1,7847
75,1,7848
77,1,7849
78,1,7850
79,1,7851
80,1,7852
81,1,7853
82,1,7854
84,1,7855
89,1,7856
107,1,7857
108,1,7858
109,1,7859
110,1,7860
111,1,7861
112,1,7862
113,1,7863
114,1,7864
115,1,7865
116,1,7866
117,1,7867
120,1,7868
121,1,7869
122,1,7870
123,1,7871
125,1,7872
126,1,7873
127,1,7874
128,1,7875
130,1,7876
131,1,7877
134,1,7878
135,1,7879
147,1,7880
149,1,7881
150,1,7882
157,1,7883
22,12,7884
25,12,7885
27,12,7886
28,12,7887
36,12,7888
38,12,7889
39,12,7890
40,12,7891
41,12,7892
42,12,7893
44,12,7894
45,12,7895
46,12,7896
47,12,7897
48,12,7898
49,12,7899
50,12,7900
51,12,7901
52,12,7902
53,12,7903
54,12,7904
55,12,7905
56,12,7906
57,12,7907
58,12,7908
59,12,7909
60,12,7910
61,12,7911
62,12,7912
63,12,7913
64,12,7914
65,12,7915
66,12,7916
67,12,7917
68,12,7918
69,12,7919
70,12,7920
71,12,7921
73,12,7922
76,12,7923
77,12,7924
78,12,7925
79,12,7926
80,12,7927
81,12,7928
84,12,7929
107,12,7930
108,12,7931
109,12,7932
110,12,7933
111,12,7934
112,12,7935
113,12,7936
114,12,7937
115,12,7938
116,12,7939
117,12,7940
120,12,7941
121,12,7942
122,12,7943
123,12,7944
125,12,7945
126,12,7946
127,12,7947
128,12,7948
130,12,7949
131,12,7950
134,12,7951
135,12,7952
143,12,7953
147,12,7954
159,12,7955
22,19,7956
25,19,7957
27,19,7958
32,19,7959
33,19,7960
35,19,7961
38,19,7962
39,19,7963
40,19,7964
41,19,7965
42,19,7966
43,19,7967
45,19,7968
46,19,7969
47,19,7970
48,19,7971
49,19,7972
50,19,7973
51,19,7974
52,19,7975
53,19,7976
54,19,7977
55,19,7978
56,19,7979
57,19,7980
58,19,7981
59,19,7982
60,19,7983
61,19,7984
62,19,7985
63,19,7986
64,19,7987
65,19,7988
66,19,7989
67,19,7990
68,19,7991
69,19,7992
70,19,7993
71,19,7994
77,19,7995
78,19,7996
79,19,7997
80,19,7998
81,19,7999
84,19,8000
89,19,8001
107,19,8002
108,19,8003
109,19,8004
110,19,8005
111,19,8006
112,19,8007
113,19,8008
114,19,8009
115,19,8010
116,19,8011
117,19,8012
120,19,8013
121,19,8014
122,19,8015
123,19,8016
125,19,8017
126,19,8018
128,19,8019
131,19,8020
134,19,8021
135,19,8022
143,19,8023
146,19,8024
147,19,8025
149,19,8026
150,19,8027
157,19,8028
158,19,8029
22,23,8030
23,23,8031
25,23,8032
27,23,8033
33,23,8034
35,23,8035
36,23,8036
38,23,8037
39,23,8038
40,23,8039
41,23,8040
42,23,8041
43,23,8042
45,23,8043
46,23,8044
47,23,8045
48,23,8046
49,23,8047
50,23,8048
51,23,8049
52,23,8050
53,23,8051
54,23,8052
55,23,8053
56,23,8054
57,23,8055
58,23,8056
59,23,8057
60,23,8058
61,23,8059
62,23,8060
63,23,8061
64,23,8062
65,23,8063
66,23,8064
67,23,8065
68,23,8066
69,23,8067
70,23,8068
71,23,8069
77,23,8070
79,23,8071
81,23,8072
84,23,8073
89,23,8074
107,23,8075
108,23,8076
109,23,8077
110,23,8078
111,23,8079
112,23,8080
113,23,8081
114,23,8082
115,23,8083
116,23,8084
117,23,8085
120,23,8086
121,23,8087
122,23,8088
123,23,8089
125,23,8090
126,23,8091
128,23,8092
131,23,8093
134,23,8094
135,23,8095
143,23,8096
147,23,8097
149,23,8098
150,23,8099
157,23,8100
158,23,8101
22,29,8102
25,29,8103
27,29,8104
32,29,8105
33,29,8106
35,29,8107
36,29,8108
38,29,8109
39,29,8110
40,29,8111
41,29,8112
42,29,8113
45,29,8114
46,29,8115
47,29,8116
48,29,8117
49,29,8118
50,29,8119
51,29,8120
52,29,8121
53,29,8122
54,29,8123
55,29,8124
56,29,8125
